Date,State,District,Mandi,Crop,Season,Month,Year,Arrival Quantity (Tonnes),Market Price (₹/kg),Minimum Price,Maximum Price,Rainfall (mm),Temperature (°C),Humidity (%),Fuel Price,Transport Cost (₹/kg),Distance (km),Festival Season,Supply Index,Demand Index
2021-06-09,Uttar Pradesh,Kanpur,Kanpur Mandi,Onion,Monsoon,6,2021,127.0,34.55,31.1,41.28,138.8,25.9,82.7,88.92,0.26,59,No,104,85
2021-08-16,Tamil Nadu,Salem,Salem APMC,Onion,Monsoon,8,2021,105.9,31.61,28.59,35.37,186.2,28.1,94.5,88.99,1.27,285,No,65,63
2022-01-09,Andhra Pradesh,Chittoor,Chittoor APMC,Jowar,Winter,1,2022,343.7,28.11,24.21,29.54,9.5,11.7,62.0,89.11,0.38,86,Yes,97,111
2020-10-10,Punjab,Ludhiana,Ludhiana APMC,Gram (Chana),Post-Monsoon,10,2020,81.2,76.24,64.94,85.34,6.3,33.8,45.7,86.89,0.12,28,No,60,89
2024-09-01,Kerala,Thrissur,Thrissur Market,Tur (Arhar),Monsoon,9,2024,232.8,133.88,119.07,153.91,71.8,30.6,88.8,95.88,0.49,102,No,65,114
2020-02-16,Tamil Nadu,Madurai,Madurai Central,Bajra,Winter,2,2020,286.3,17.42,16.16,20.75,0.5,6.9,40.9,86.36,0.87,201,No,97,84
2023-05-09,Telangana,Karimnagar,Karimnagar APMC,Soybean,Summer,5,2023,101.9,114.99,106.01,130.65,4.7,39.2,58.1,92.78,1.27,273,No,54,119
2024-06-11,Karnataka,Belagavi,Belagavi Market,Urad,Monsoon,6,2024,99.9,89.27,80.16,95.13,168.6,32.7,73.7,95.97,1.1,230,No,66,66
2024-07-02,Uttar Pradesh,Lucknow,Lucknow Mandi,Mustard,Monsoon,7,2024,318.1,93.01,84.31,100.79,159.1,33.2,87.0,95.22,1.22,256,No,78,114
2024-03-19,Haryana,Panipat,Panipat Market,Onion,Summer,3,2024,262.1,25.47,24.13,26.92,5.1,31.7,30.8,94.97,0.22,46,No,90,73
2021-06-02,Tamil Nadu,Madurai,Paravai Market,Moong,Monsoon,6,2021,447.6,52.11,45.55,58.87,109.5,32.5,70.4,84.59,0.41,97,No,97,69
2023-09-09,Tamil Nadu,Coimbatore,Mettupalayam Market,Tomato,Monsoon,9,2023,211.7,33.98,32.02,36.38,155.6,33.8,82.7,91.65,0.93,203,No,71,107
2022-09-30,Gujarat,Rajkot,Rajkot Market,Coconut,Monsoon,9,2022,102.7,26.47,23.29,30.4,175.3,33.3,78.7,88.95,1.29,289,No,84,65
2020-02-05,Gujarat,Surat,Surat APMC,Gram (Chana),Winter,2,2020,22.1,105.26,96.82,124.67,4.8,11.8,54.5,84.18,0.19,46,No,53,110
2020-11-14,Kerala,Thrissur,Thrissur Market,Moong,Post-Monsoon,11,2020,283.7,96.07,90.18,114.33,0.6,21.1,31.4,84.03,0.05,11,Yes,108,139
2020-03-11,Maharashtra,Nagpur,Kalamna Market,Onion,Summer,3,2020,205.1,26.76,24.74,30.82,8.7,33.0,41.7,87.59,0.96,220,No,63,64
2022-08-03,Gujarat,Rajkot,Rajkot Market,Groundnut,Monsoon,8,2022,254.8,56.31,53.08,62.17,120.5,34.5,84.0,88.93,1.28,288,No,78,69
2023-01-30,Kerala,Ernakulam,Ernakulam Central,Paddy,Winter,1,2023,309.2,15.22,13.37,16.95,6.9,17.4,59.3,89.37,0.61,137,No,131,93
2023-06-22,Maharashtra,Pune,Pune APMC,Paddy,Monsoon,6,2023,136.9,26.48,24.57,28.27,90.3,28.2,90.4,91.46,1.17,256,No,59,61
2021-09-16,Andhra Pradesh,Chittoor,Chittoor APMC,Mustard,Monsoon,9,2021,230.0,37.97,33.91,43.21,93.4,32.0,75.7,89.66,0.87,194,No,100,71
2020-06-08,Tamil Nadu,Salem,Salem APMC,Maize,Monsoon,6,2020,282.5,21.73,19.14,25.23,54.0,27.9,98.5,87.03,0.9,207,No,110,114
2021-01-15,Karnataka,Belagavi,Belagavi Market,Moong,Winter,1,2021,64.7,193.37,164.49,207.92,6.6,15.3,64.7,86.17,0.56,130,Yes,60,147
2020-04-24,Telangana,Warangal,Enumamula APMC,Bajra,Summer,4,2020,343.4,18.82,16.03,21.53,6.4,30.7,39.0,82.08,0.09,23,No,80,72
2024-03-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Summer,3,2024,293.1,26.83,23.69,28.52,8.5,30.3,58.0,94.72,0.14,30,No,78,61
2020-08-04,Andhra Pradesh,Kurnool,Kurnool Market,Jowar,Monsoon,8,2020,386.1,18.55,16.73,21.84,106.5,30.1,84.8,87.33,0.26,59,Yes,107,87
2022-01-05,Uttar Pradesh,Agra,Agra APMC,Paddy,Winter,1,2022,401.0,11.1,9.68,12.51,10.0,16.4,52.4,88.28,0.53,120,No,160,93
2024-09-18,Andhra Pradesh,Chittoor,Chittoor APMC,Soybean,Monsoon,9,2024,153.3,59.16,51.99,69.54,138.8,31.5,83.8,90.49,0.9,198,No,103,114
2022-08-27,Maharashtra,Mumbai,Vashi APMC,Moong,Monsoon,8,2022,482.7,118.63,108.71,139.63,154.5,27.0,71.6,88.66,0.3,68,Yes,107,147
2024-06-12,Haryana,Rohtak,Rohtak APMC,Cotton,Monsoon,6,2024,392.6,50.36,46.25,54.0,129.4,29.9,87.3,95.43,0.98,206,No,92,61
2020-05-09,Gujarat,Surat,Surat APMC,Coconut,Summer,5,2020,214.1,34.22,29.25,37.24,5.4,30.2,25.6,82.36,0.24,58,No,70,75
2024-01-19,Tamil Nadu,Salem,Salem APMC,Paddy,Winter,1,2024,506.3,16.79,15.57,19.91,4.0,6.5,53.2,92.33,0.83,179,Yes,175,136
2021-09-19,Punjab,Amritsar,Amritsar Market,Groundnut,Monsoon,9,2021,393.9,49.91,43.45,55.33,98.3,34.5,98.7,84.52,1.26,297,No,91,74
2020-02-16,Tamil Nadu,Thanjavur,Thanjavur APMC,Soybean,Winter,2,2020,283.9,67.48,63.02,80.63,6.6,17.5,69.8,83.67,1.22,291,No,78,118
2020-10-28,Gujarat,Ahmedabad,Ahmedabad APMC,Onion,Post-Monsoon,10,2020,323.1,55.87,52.2,65.7,8.1,22.5,82.6,87.58,0.21,48,Yes,76,144
2022-11-08,Andhra Pradesh,Guntur,Guntur APMC,Tur (Arhar),Post-Monsoon,11,2022,200.3,159.86,136.13,170.52,9.9,18.5,63.9,86.94,0.21,48,Yes,72,149
2023-12-22,Karnataka,Bengaluru,Yeshwanthpur APMC,Mustard,Winter,12,2023,228.4,83.96,79.36,99.86,1.1,15.8,55.3,91.76,1.14,248,No,70,103
2025-08-19,Haryana,Panipat,Panipat Market,Urad,Monsoon,8,2025,313.1,73.47,69.75,79.66,85.9,29.8,94.4,97.73,0.95,194,No,87,66
2021-03-19,Maharashtra,Nashik,Lasalgaon APMC,Maize,Summer,3,2021,65.4,22.37,20.75,24.12,9.4,44.3,44.0,86.17,0.13,31,No,97,95
2023-03-24,Tamil Nadu,Salem,Salem APMC,Ragi,Summer,3,2023,237.3,26.56,24.68,28.85,4.2,40.9,21.7,91.94,0.67,145,No,69,66
2023-12-19,Karnataka,Belagavi,Belagavi Market,Tomato,Winter,12,2023,181.0,18.26,16.57,19.64,9.3,17.6,66.8,92.65,1.35,292,No,108,87
2020-01-21,Tamil Nadu,Erode,Erode Market,Ragi,Winter,1,2020,42.6,35.24,30.36,40.37,7.0,22.8,48.8,86.38,0.22,52,No,85,119
2021-02-05,Andhra Pradesh,Chittoor,Chittoor APMC,Coconut,Winter,2,2021,38.1,47.93,42.8,50.35,3.3,14.8,50.9,87.44,0.66,150,No,76,114
2020-12-09,Haryana,Panipat,Panipat Market,Tur (Arhar),Winter,12,2020,506.4,74.66,66.85,82.95,7.6,6.0,45.0,84.8,0.84,197,No,108,114
2020-12-27,Karnataka,Mysuru,Mysuru APMC,Soybean,Winter,12,2020,271.6,46.66,40.65,54.33,6.4,14.7,40.2,82.79,0.47,114,No,94,96
2025-02-02,Karnataka,Hubli,Hubli APMC,Coconut,Winter,2,2025,19.7,37.41,35.45,42.94,0.7,7.1,45.3,96.97,1.38,285,No,87,88
2023-05-06,Andhra Pradesh,Kurnool,Kurnool Market,Paddy,Summer,5,2023,440.2,24.28,21.06,29.0,9.7,41.1,48.5,90.29,0.05,12,No,95,91
2022-05-23,Maharashtra,Pune,Pune APMC,Mustard,Summer,5,2022,178.0,58.11,55.12,67.54,2.0,35.8,24.0,86.77,0.81,187,No,108,110
2021-02-14,Telangana,Warangal,Enumamula APMC,Paddy,Winter,2,2021,19.8,50.02,44.09,53.43,3.1,8.2,56.9,86.81,1.02,235,No,53,112
2024-04-28,Karnataka,Hubli,Hubli APMC,Maize,Summer,4,2024,14.5,30.73,26.19,32.98,4.9,38.3,33.6,92.68,0.47,102,No,59,73
2021-03-10,Punjab,Ludhiana,Ludhiana APMC,Wheat,Summer,3,2021,278.9,50.19,46.32,53.95,5.9,37.9,46.5,89.03,1.31,295,No,62,116
2022-12-07,Kerala,Palakkad,Palakkad APMC,Onion,Winter,12,2022,211.6,30.43,28.64,34.93,2.3,19.4,58.5,90.28,0.86,191,No,71,80
2020-02-19,Kerala,Palakkad,Palakkad APMC,Ragi,Winter,2,2020,351.2,30.88,28.12,32.77,8.4,13.2,64.6,87.34,0.38,87,No,71,87
2021-03-29,Punjab,Jalandhar,Jalandhar APMC,Jowar,Summer,3,2021,155.9,17.94,16.64,19.43,3.4,40.3,41.2,84.63,1.06,251,No,84,62
2022-01-31,Karnataka,Bengaluru,Yeshwanthpur APMC,Gram (Chana),Winter,1,2022,16.7,108.05,98.52,124.63,3.4,12.4,65.1,91.32,0.47,102,Yes,73,131
2022-09-12,Andhra Pradesh,Kurnool,Kurnool Market,Ragi,Monsoon,9,2022,392.5,23.87,21.01,25.74,80.3,30.8,84.7,89.84,1.13,251,No,80,69
2024-04-04,Haryana,Karnal,Karnal APMC,Potato,Summer,4,2024,240.9,27.01,24.51,29.95,9.7,38.6,48.6,91.29,0.88,192,No,97,116
2023-07-01,Punjab,Jalandhar,Jalandhar APMC,Paddy,Monsoon,7,2023,163.8,27.91,25.91,33.48,104.9,29.2,82.1,89.03,0.35,79,No,101,107
2021-09-27,Maharashtra,Mumbai,Vashi APMC,Bajra,Monsoon,9,2021,297.4,15.25,13.73,17.69,60.9,33.3,76.4,87.16,0.11,25,No,89,62
2020-08-11,Haryana,Karnal,Karnal APMC,Moong,Monsoon,8,2020,157.0,136.64,120.9,156.77,155.9,25.9,87.3,83.19,0.35,84,Yes,87,139
2021-06-27,Maharashtra,Mumbai,Vashi APMC,Jowar,Monsoon,6,2021,201.2,32.36,28.64,36.39,193.0,33.2,82.3,89.6,1.33,297,No,53,71
2025-03-28,Punjab,Jalandhar,Jalandhar APMC,Gram (Chana),Summer,3,2025,447.1,47.26,44.09,56.08,6.9,34.8,30.0,94.69,0.73,155,No,93,72
2023-04-28,Karnataka,Hubli,Hubli APMC,Paddy,Summer,4,2023,185.7,17.15,15.25,19.28,1.0,40.2,26.3,93.63,0.38,81,No,93,64
2020-08-10,Maharashtra,Nagpur,Kalamna Market,Ragi,Monsoon,8,2020,105.7,51.56,46.83,55.27,62.5,27.1,80.4,83.04,0.16,39,Yes,96,178
2022-09-25,Gujarat,Rajkot,Rajkot Market,Tomato,Monsoon,9,2022,242.6,18.05,15.41,21.5,143.3,26.3,85.5,88.82,0.37,83,No,109,86
2023-10-02,Andhra Pradesh,Chittoor,Chittoor APMC,Maize,Post-Monsoon,10,2023,480.9,28.35,24.62,32.12,8.7,34.7,87.0,88.2,0.75,170,Yes,123,141
2022-06-22,Tamil Nadu,Madurai,Paravai Market,Onion,Monsoon,6,2022,361.9,30.02,27.25,32.57,175.1,28.9,84.7,87.36,0.21,49,No,95,72
2025-10-02,Tamil Nadu,Coimbatore,Mettupalayam Market,Soybean,Post-Monsoon,10,2025,113.4,179.4,153.41,206.74,3.8,31.5,51.1,93.01,1.22,263,Yes,52,160
2022-11-28,Tamil Nadu,Tiruppur,Palladam Market,Soybean,Post-Monsoon,11,2022,333.6,54.0,48.5,58.75,0.0,27.7,36.1,90.87,0.95,210,No,98,108
2022-04-08,Tamil Nadu,Trichy,Gandhi Market,Paddy,Summer,4,2022,274.5,34.41,30.05,38.22,4.3,34.3,47.2,89.05,0.29,66,No,60,87
2021-12-16,Telangana,Warangal,Enumamula APMC,Groundnut,Winter,12,2021,40.8,60.26,53.21,67.67,6.5,11.3,61.2,87.34,0.2,46,No,68,69
2021-05-01,Kerala,Kannur,Kannur Market,Moong,Summer,5,2021,188.4,103.98,97.6,114.63,6.3,44.0,42.9,84.42,0.25,60,No,67,95
2025-02-27,Uttar Pradesh,Kanpur,Kanpur Mandi,Coconut,Winter,2,2025,39.6,39.85,36.46,45.95,4.7,6.6,45.5,92.77,0.52,113,No,103,105
2025-05-13,Telangana,Warangal,Enumamula APMC,Maize,Summer,5,2025,71.5,17.69,15.83,19.98,10.0,40.0,28.9,93.98,0.61,129,No,93,63
2023-09-24,Haryana,Panipat,Panipat Market,Cotton,Monsoon,9,2023,375.1,105.75,92.46,119.04,68.2,31.0,84.3,91.41,0.28,61,No,82,119
2022-12-23,Kerala,Palakkad,Palakkad APMC,Gram (Chana),Winter,12,2022,446.3,44.73,40.45,51.34,1.0,5.6,58.8,89.22,0.91,205,No,92,79
2024-07-22,Andhra Pradesh,Kurnool,Kurnool Market,Tur (Arhar),Monsoon,7,2024,338.6,108.31,100.36,128.22,127.2,28.8,74.7,90.17,0.07,15,No,81,113
2024-10-28,Andhra Pradesh,Chittoor,Chittoor APMC,Onion,Post-Monsoon,10,2024,120.7,105.52,89.86,125.46,8.8,30.2,74.8,91.28,1.11,243,Yes,51,164
2022-04-18,Punjab,Ludhiana,Ludhiana APMC,Potato,Summer,4,2022,31.6,36.77,34.83,43.92,1.2,41.7,51.3,86.59,0.98,226,No,57,101
2020-06-05,Kerala,Ernakulam,Ernakulam Central,Moong,Monsoon,6,2020,54.0,159.69,138.77,190.52,73.4,32.9,76.6,82.26,1.17,285,No,51,116
2021-12-24,Haryana,Rohtak,Rohtak APMC,Ragi,Winter,12,2021,111.3,29.14,24.86,32.41,5.9,21.6,49.3,89.07,0.53,120,No,83,86
2024-04-29,Haryana,Panipat,Panipat Market,Moong,Summer,4,2024,394.6,57.38,49.75,66.21,0.5,34.2,25.2,92.63,0.92,199,No,94,61
2025-04-11,Kerala,Palakkad,Palakkad APMC,Jowar,Summer,4,2025,10.9,38.91,35.65,45.15,8.9,43.4,42.8,95.93,0.59,122,No,80,116
2023-05-02,Telangana,Karimnagar,Karimnagar APMC,Maize,Summer,5,2023,233.0,39.54,37.28,44.74,8.2,36.3,28.8,89.32,0.96,215,No,65,104
2022-01-06,Haryana,Rohtak,Rohtak APMC,Jowar,Winter,1,2022,205.3,23.1,19.79,27.44,9.3,5.6,44.9,89.1,0.29,64,No,78,71
2021-03-28,Tamil Nadu,Thanjavur,Thanjavur APMC,Jowar,Summer,3,2021,213.8,47.04,40.34,52.88,6.5,32.7,24.9,89.29,0.26,58,No,57,116
2023-05-21,Maharashtra,Pune,Pune APMC,Moong,Summer,5,2023,331.0,107.6,98.01,120.63,9.7,40.6,53.4,92.65,0.17,37,No,78,102
2024-01-10,Uttar Pradesh,Varanasi,Varanasi APMC,Maize,Winter,1,2024,54.3,44.74,39.88,49.62,6.6,20.1,42.3,93.17,0.41,87,Yes,110,166
2025-07-30,Maharashtra,Nagpur,Kalamna Market,Tomato,Monsoon,7,2025,158.2,31.76,29.21,35.62,196.2,29.9,91.9,93.87,0.91,193,No,62,78
2023-07-09,Karnataka,Mysuru,Mysuru APMC,Groundnut,Monsoon,7,2023,212.1,43.49,38.87,47.91,98.4,32.9,91.8,92.17,0.79,172,No,94,65
2023-08-08,Karnataka,Belagavi,Belagavi Market,Moong,Monsoon,8,2023,64.5,202.22,180.71,235.75,192.3,27.7,94.8,91.87,0.28,61,Yes,77,175
2020-09-02,Andhra Pradesh,Kurnool,Kurnool Market,Mustard,Monsoon,9,2020,145.8,61.37,57.73,64.46,151.2,25.1,81.9,84.93,0.4,95,No,83,99
2025-11-01,Maharashtra,Nagpur,Kalamna Market,Urad,Post-Monsoon,11,2025,315.4,257.24,230.76,307.29,3.6,31.4,30.5,94.65,1.15,244,Yes,67,165
2021-08-09,Tamil Nadu,Madurai,Paravai Market,Coconut,Monsoon,8,2021,235.0,52.16,47.68,56.13,61.2,25.8,72.2,88.42,1.3,293,Yes,97,151
2022-02-20,Karnataka,Hubli,Hubli APMC,Potato,Winter,2,2022,343.4,23.08,21.13,24.27,9.8,10.9,68.1,91.09,1.22,267,No,88,102
2025-01-03,Andhra Pradesh,Guntur,Guntur APMC,Coconut,Winter,1,2025,368.6,83.19,72.41,92.92,8.0,5.8,45.7,97.38,0.65,134,Yes,81,165
2021-04-26,Punjab,Ludhiana,Ludhiana APMC,Wheat,Summer,4,2021,534.1,14.45,13.21,16.23,8.2,32.8,21.1,89.46,0.08,17,No,121,87
2022-03-17,Andhra Pradesh,Kurnool,Kurnool Market,Potato,Summer,3,2022,123.8,23.63,20.3,26.69,5.6,33.2,32.0,91.89,0.55,119,No,85,101
2025-01-04,Telangana,Hyderabad,Bowenpally Market,Tomato,Winter,1,2025,57.0,45.75,43.14,48.06,1.0,18.0,64.7,97.0,1.44,296,No,51,94
2022-07-29,Gujarat,Rajkot,Rajkot Market,Onion,Monsoon,7,2022,133.1,54.99,51.08,60.33,147.5,26.4,76.5,88.31,0.41,92,No,75,114
2023-03-02,Haryana,Panipat,Panipat Market,Bajra,Summer,3,2023,252.1,34.39,29.44,40.86,4.5,35.4,47.8,89.8,0.55,123,No,79,112
2022-10-01,Gujarat,Rajkot,Rajkot Market,Ragi,Post-Monsoon,10,2022,155.6,52.75,49.39,61.01,3.6,22.6,62.4,90.37,1.2,266,Yes,97,158
2024-05-13,Telangana,Hyderabad,Bowenpally Market,Potato,Summer,5,2024,15.5,27.45,25.05,30.37,6.3,32.6,39.0,90.45,0.99,218,No,84,106
2023-03-05,Kerala,Thrissur,Thrissur Market,Paddy,Summer,3,2023,98.6,40.18,37.61,45.42,4.7,41.2,51.2,93.05,1.33,285,No,51,82
2024-07-17,Maharashtra,Mumbai,Vashi APMC,Urad,Monsoon,7,2024,390.9,102.86,93.47,109.99,140.8,32.4,88.6,91.31,0.49,108,No,102,115
2024-06-18,Andhra Pradesh,Kurnool,Kurnool Market,Ragi,Monsoon,6,2024,85.1,28.12,26.52,30.27,127.3,28.3,80.3,92.95,0.39,83,No,108,102
2023-10-02,Punjab,Ludhiana,Ludhiana APMC,Urad,Post-Monsoon,10,2023,248.7,232.75,220.01,253.5,8.2,15.5,33.0,91.26,0.3,65,Yes,73,173
2020-11-07,Maharashtra,Nashik,Pimpalgaon,Coconut,Post-Monsoon,11,2020,422.0,55.25,49.56,63.72,6.4,22.7,88.0,86.4,0.11,26,Yes,107,169
2025-10-05,Gujarat,Surat,Surat APMC,Coconut,Post-Monsoon,10,2025,33.2,98.31,83.77,103.8,2.2,32.5,85.2,93.7,1.05,224,Yes,65,154
2025-02-06,Maharashtra,Nashik,Lasalgaon APMC,Paddy,Winter,2,2025,215.1,24.49,22.77,28.92,9.8,11.7,69.3,93.17,0.32,68,No,75,67
2020-09-17,Haryana,Rohtak,Rohtak APMC,Groundnut,Monsoon,9,2020,163.4,68.66,59.01,73.32,113.7,29.5,96.1,82.04,0.88,215,No,74,86
2022-07-03,Telangana,Hyderabad,Kukatpally APMC,Groundnut,Monsoon,7,2022,26.2,60.2,52.74,68.44,115.1,28.0,82.5,90.51,0.14,31,No,85,83
2024-01-10,Andhra Pradesh,Kurnool,Kurnool Market,Ragi,Winter,1,2024,371.4,64.17,59.7,72.36,1.9,11.8,62.5,94.15,0.42,90,Yes,75,150
2025-02-23,Kerala,Palakkad,Palakkad APMC,Gram (Chana),Winter,2,2025,468.0,59.91,54.32,65.97,8.9,5.3,42.1,92.44,0.75,163,No,108,111
2022-08-25,Kerala,Thrissur,Thrissur Market,Jowar,Monsoon,8,2022,368.5,26.35,23.0,29.63,197.2,31.8,76.6,91.21,0.57,126,No,103,113
2021-11-11,Maharashtra,Nagpur,Kalamna Market,Gram (Chana),Post-Monsoon,11,2021,256.9,98.12,90.48,103.21,4.6,19.8,45.1,86.69,0.89,206,No,55,102
2022-10-28,Telangana,Karimnagar,Karimnagar APMC,Maize,Post-Monsoon,10,2022,379.3,15.85,13.67,17.28,6.5,17.4,43.7,86.76,0.93,215,No,122,104
2023-11-11,Punjab,Ludhiana,Ludhiana APMC,Tomato,Post-Monsoon,11,2023,179.8,45.51,39.46,47.85,4.2,23.8,32.1,91.79,0.56,123,Yes,89,148
2021-12-04,Punjab,Jalandhar,Jalandhar APMC,Paddy,Winter,12,2021,607.2,11.0,10.44,11.6,8.0,15.6,51.4,84.74,0.56,131,No,158,60
2024-03-15,Telangana,Karimnagar,Karimnagar APMC,Bajra,Summer,3,2024,288.7,39.78,36.02,45.63,7.1,34.2,32.4,93.83,0.91,195,No,66,109
2024-02-03,Uttar Pradesh,Varanasi,Varanasi APMC,Cotton,Winter,2,2024,172.1,67.5,60.12,72.32,8.0,7.1,56.2,91.88,1.05,228,No,84,75
2025-09-06,Uttar Pradesh,Kanpur,Kanpur Mandi,Groundnut,Monsoon,9,2025,344.4,62.69,53.62,73.25,142.9,28.8,81.9,96.33,1.32,274,No,86,75
2024-08-07,Gujarat,Surat,Surat APMC,Coconut,Monsoon,8,2024,296.4,85.3,76.56,97.04,74.5,33.7,86.1,92.17,0.25,55,Yes,78,169
2020-10-25,Haryana,Karnal,Karnal APMC,Tur (Arhar),Post-Monsoon,10,2020,270.0,225.55,213.88,259.8,3.3,21.2,76.5,83.32,0.72,172,Yes,55,160
2023-06-01,Telangana,Hyderabad,Bowenpally Market,Soybean,Monsoon,6,2023,247.2,85.89,73.02,96.47,111.5,33.6,71.6,90.57,1.19,263,No,63,104
2023-04-15,Kerala,Ernakulam,Ernakulam Central,Urad,Summer,4,2023,151.6,149.2,134.75,178.66,6.5,43.6,33.3,91.85,0.51,111,No,67,118
2024-07-21,Andhra Pradesh,Chittoor,Chittoor APMC,Tomato,Monsoon,7,2024,287.7,23.05,20.04,27.06,147.7,34.1,78.0,93.38,0.26,55,No,68,66
2020-12-13,Gujarat,Rajkot,Rajkot Market,Maize,Winter,12,2020,275.2,21.48,19.1,23.48,0.2,15.0,52.1,87.71,1.3,296,No,94,90
2020-03-14,Gujarat,Rajkot,Rajkot Market,Ragi,Summer,3,2020,89.2,25.08,22.35,28.07,2.7,41.7,36.3,84.85,0.66,156,No,73,69
2022-09-04,Tamil Nadu,Trichy,Gandhi Market,Ragi,Monsoon,9,2022,236.4,34.55,32.75,38.07,167.2,27.1,80.2,87.38,0.83,190,No,88,112
2024-06-25,Maharashtra,Nashik,Pimpalgaon,Wheat,Monsoon,6,2024,127.5,42.17,37.02,50.09,103.9,26.9,70.0,92.71,0.47,102,No,65,94
2020-08-27,Punjab,Amritsar,Amritsar Market,Soybean,Monsoon,8,2020,410.2,77.3,66.88,86.55,167.0,29.3,85.6,84.45,0.95,226,Yes,104,150
2023-02-08,Kerala,Thrissur,Thrissur Market,Wheat,Winter,2,2023,179.6,39.36,36.98,45.6,9.1,22.6,40.3,88.15,0.48,108,No,74,119
2024-12-22,Uttar Pradesh,Varanasi,Varanasi APMC,Soybean,Winter,12,2024,141.3,46.21,41.19,49.46,1.0,17.3,69.6,90.75,1.35,298,No,84,68
2025-02-05,Karnataka,Belagavi,Belagavi Market,Ragi,Winter,2,2025,275.1,37.94,33.11,40.32,6.6,9.4,52.1,96.85,1.3,269,No,63,78
2021-04-11,Karnataka,Hubli,Hubli APMC,Cotton,Summer,4,2021,275.5,89.73,84.94,97.96,4.7,41.6,35.9,86.17,0.08,19,No,58,82
2020-10-17,Punjab,Jalandhar,Jalandhar APMC,Urad,Post-Monsoon,10,2020,101.0,206.08,178.19,247.24,0.4,26.8,49.2,84.6,0.4,95,Yes,69,156
2022-08-23,Telangana,Karimnagar,Karimnagar APMC,Wheat,Monsoon,8,2022,141.9,29.04,24.85,32.29,132.5,31.4,73.3,86.07,0.37,85,No,97,104
2025-06-26,Karnataka,Belagavi,Belagavi Market,Soybean,Monsoon,6,2025,367.8,62.13,55.47,73.87,153.7,30.3,99.6,92.6,0.91,196,No,83,93
2024-05-11,Telangana,Warangal,Enumamula APMC,Wheat,Summer,5,2024,676.9,17.23,16.34,19.38,0.9,39.3,30.5,91.34,0.92,202,No,144,98
2024-06-04,Kerala,Kannur,Kannur Market,Coconut,Monsoon,6,2024,86.5,51.42,46.75,58.97,52.4,30.5,76.7,94.82,1.3,274,No,65,95
2022-01-14,Gujarat,Surat,Surat APMC,Maize,Winter,1,2022,491.9,47.64,42.73,50.36,6.5,22.6,68.1,86.5,0.34,78,Yes,100,177
2023-08-05,Kerala,Ernakulam,Ernakulam Central,Gram (Chana),Monsoon,8,2023,169.1,34.47,31.96,39.06,122.2,34.9,73.2,93.66,0.32,68,No,102,65
2025-05-23,Andhra Pradesh,Guntur,Guntur APMC,Paddy,Summer,5,2025,378.9,18.18,17.21,21.03,3.0,37.5,56.0,93.09,0.68,146,No,102,68
2023-12-05,Karnataka,Bengaluru,K.R. Market,Ragi,Winter,12,2023,179.9,34.13,31.48,38.71,3.0,24.3,62.8,90.49,0.78,173,No,62,75
2023-11-18,Gujarat,Rajkot,Rajkot Market,Tur (Arhar),Post-Monsoon,11,2023,190.4,88.32,77.55,105.54,0.7,24.6,63.0,93.75,0.9,191,No,91,105
2024-12-20,Kerala,Thrissur,Thrissur Market,Soybean,Winter,12,2024,169.4,67.19,57.36,70.79,6.9,20.8,62.7,95.4,0.5,104,No,73,93
2021-05-27,Kerala,Palakkad,Palakkad APMC,Sunflower,Summer,5,2021,369.3,37.92,35.74,40.0,5.4,43.3,31.5,84.24,0.72,170,No,93,67
2022-10-02,Gujarat,Surat,Surat APMC,Onion,Post-Monsoon,10,2022,375.7,32.55,29.92,36.63,2.6,23.7,36.8,90.93,0.29,63,No,78,88
2024-07-24,Karnataka,Belagavi,Belagavi Market,Bajra,Monsoon,7,2024,67.3,18.17,15.75,20.48,61.9,33.9,77.4,94.91,1.23,260,No,95,73
2022-03-20,Kerala,Palakkad,Palakkad APMC,Paddy,Summer,3,2022,143.5,40.47,34.47,45.23,3.4,36.6,54.9,89.27,0.06,14,No,59,100
2025-06-15,Maharashtra,Mumbai,Vashi APMC,Wheat,Monsoon,6,2025,9.8,34.69,30.22,41.33,91.3,25.8,75.7,95.65,0.05,11,No,96,110
2021-01-30,Uttar Pradesh,Kanpur,Kanpur Mandi,Maize,Winter,1,2021,351.0,43.35,37.37,48.67,1.8,7.6,54.4,86.72,0.27,63,Yes,82,133
2020-06-24,Punjab,Jalandhar,Jalandhar APMC,Maize,Monsoon,6,2020,188.5,23.03,21.17,25.01,77.3,25.2,83.7,85.21,0.56,132,No,83,85
2021-01-09,Andhra Pradesh,Kurnool,Kurnool Market,Mustard,Winter,1,2021,278.4,89.84,83.42,96.82,4.5,11.6,64.9,85.21,1.01,237,Yes,109,159
2020-09-28,Kerala,Palakkad,Palakkad APMC,Moong,Monsoon,9,2020,140.9,45.11,38.9,50.48,123.4,32.6,94.9,83.28,1.22,293,No,97,62
2020-03-28,Punjab,Amritsar,Amritsar Market,Cotton,Summer,3,2020,171.5,127.7,120.31,148.39,1.8,42.8,20.0,85.93,0.3,69,No,50,100
2021-04-14,Gujarat,Ahmedabad,Ahmedabad APMC,Urad,Summer,4,2021,224.9,84.15,79.49,95.81,9.2,39.5,49.4,87.85,0.33,75,No,104,106
